render,id,label,Level,L1,L2,L3,L4,L5,L6,,N1,N2,N3,N4,N5,N6,Angle,Radius,horiz,vert,hpos,ypos,hpos,ypos,Num,Num,parent,subparent,kind,classes,scale,oooOpacity,oookind,ooosymbol,ooox,oooy,ooow,oooh,labelParams,sssOpacity,ssskind,ssssymbol,sssstack,sssx,sssy,sssw,sssh,xxxOpacity,xxxkind,xxxsymbol,xxxstack,xxxx,xxxy,xxxw,xxxh,xxxLabel,xxxLabelParams,vvvOpacity,vvvkind,vvvsymbol,vvvstack,vvvx,vvvy,vvvw,vvvh,vvvLabel,vvvLabelParams,unoa,unob,linestyle,startKind,endKind,startOffsetX,startOffsetY,endOffsetX,endOffsetY,routing,,,,,,,
X,n8-3-3-3,E279,4,8,3,3,3,,,,8,4,3,3,,,168.125,740,747.222222222222,0,582.19,389.23,1747.22222222222,1000,,,D93,,node,,1,1,symbol,OpenCircle,582.19,389.23,12,12,0 582.19 389.23 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,582.19,389.23,20.4,20.4,0.55,ellipse,4vvv,,582.19,389.23,12,12,,,1,ellipse,4vvv,,582.19,389.23,12,12,,,,,,,,,,,,,,,,,,,
X,n8-4,C32,2,8,4,,,,,,8,4,,,,,174.375,500,775,0,764.3,559.04,1775,1000,,,E252,,node,,1,1,symbol,OpenCircle,764.3,559.04,60,60,1 764.3 559.04 0 0 0 0 VCThingLabel 20 ,0.1,0,2vvv,,764.3,559.04,102,102,0.55,ellipse,2vvv,,764.3,559.04,60,60,,,1,ellipse,2vvv,,764.3,559.04,60,60,,,,,,,,,,,,,,,,,,,
X,n8-4-1,D94,3,8,4,1,,,,,8,4,3,,,,170.625,640,758.333333333333,0,662.04,456.51,1758.33333333333,1000,,,C32,,node,,1,1,symbol,OpenCircle,662.04,456.51,35,35,1 662.04 456.51 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,662.04,456.51,59.5,59.5,0.55,ellipse,3vvv,,662.04,456.51,35,35,,,1,ellipse,3vvv,,662.04,456.51,35,35,,,,,,,,,,,,,,,,,,,
X,n8-4-1-1,E280,4,8,4,1,1,,,,8,4,3,3,,,169.375,740,752.777777777778,0,595.61,380.26,1752.77777777778,1000,,,D94,,node,,1,1,symbol,OpenCircle,595.61,380.26,12,12,0 595.61 380.26 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,595.61,380.26,20.4,20.4,0.55,ellipse,4vvv,,595.61,380.26,12,12,,,1,ellipse,4vvv,,595.61,380.26,12,12,,,,,,,,,,,,,,,,,,,
X,n8-4-1-2,E281,4,8,4,1,2,,,,8,4,3,3,,,170.625,740,758.333333333333,0,609.23,371.59,1758.33333333333,1000,,,D94,,node,,1,1,symbol,OpenCircle,609.23,371.59,12,12,0 609.23 371.59 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,609.23,371.59,20.4,20.4,0.55,ellipse,4vvv,,609.23,371.59,12,12,,,1,ellipse,4vvv,,609.23,371.59,12,12,,,,,,,,,,,,,,,,,,,
X,n8-4-1-3,E282,4,8,4,1,3,,,,8,4,3,3,,,171.875,740,763.888888888889,0,623.03,363.22,1763.88888888889,1000,,,D94,,node,,1,1,symbol,OpenCircle,623.03,363.22,12,12,0 623.03 363.22 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,623.03,363.22,20.4,20.4,0.55,ellipse,4vvv,,623.03,363.22,12,12,,,1,ellipse,4vvv,,623.03,363.22,12,12,,,,,,,,,,,,,,,,,,,
X,n8-4-2,D95,3,8,4,2,,,,,8,4,3,,,,174.375,640,775,0,698.31,435.57,1775,1000,,,C32,,node,,1,1,symbol,OpenCircle,698.31,435.57,35,35,1 698.31 435.57 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,698.31,435.57,59.5,59.5,0.55,ellipse,3vvv,,698.31,435.57,35,35,,,1,ellipse,3vvv,,698.31,435.57,35,35,,,,,,,,,,,,,,,,,,,
X,n8-4-2-1,E283,4,8,4,2,1,,,,8,4,3,3,,,173.125,740,769.444444444444,0,637.01,355.14,1769.44444444444,1000,,,D95,,node,,1,1,symbol,OpenCircle,637.01,355.14,12,12,0 637.01 355.14 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,637.01,355.14,20.4,20.4,0.55,ellipse,4vvv,,637.01,355.14,12,12,,,1,ellipse,4vvv,,637.01,355.14,12,12,,,,,,,,,,,,,,,,,,,
X,n8-4-2-2,E284,4,8,4,2,2,,,,8,4,3,3,,,174.375,740,775,0,651.17,347.38,1775,1000,,,D95,,node,,1,1,symbol,OpenCircle,651.17,347.38,12,12,0 651.17 347.38 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,651.17,347.38,20.4,20.4,0.55,ellipse,4vvv,,651.17,347.38,12,12,,,1,ellipse,4vvv,,651.17,347.38,12,12,,,,,,,,,,,,,,,,,,,
X,n8-4-2-3,E285,4,8,4,2,3,,,,8,4,3,3,,,175.625,740,780.555555555556,0,665.49,339.92,1780.55555555556,1000,,,D95,,node,,1,1,symbol,OpenCircle,665.49,339.92,12,12,0 665.49 339.92 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,665.49,339.92,20.4,20.4,0.55,ellipse,4vvv,,665.49,339.92,12,12,,,1,ellipse,4vvv,,665.49,339.92,12,12,,,,,,,,,,,,,,,,,,,
X,n8-4-3,D96,3,8,4,3,,,,,8,4,3,,,,178.125,640,791.666666666667,0,735.87,417.05,1791.66666666667,1000,,,C32,,node,,1,1,symbol,OpenCircle,735.87,417.05,35,35,1 735.87 417.05 0 0 0 0 VCThingLabel 10 ,0.1,0,3vvv,,735.87,417.05,59.5,59.5,0.55,ellipse,3vvv,,735.87,417.05,35,35,,,1,ellipse,3vvv,,735.87,417.05,35,35,,,,,,,,,,,,,,,,,,,
X,n8-4-3-1,E286,4,8,4,3,1,,,,8,4,3,3,,,176.875,740,786.111111111111,0,679.97,332.78,1786.11111111111,1000,,,D96,,node,,1,1,symbol,OpenCircle,679.97,332.78,12,12,0 679.97 332.78 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,679.97,332.78,20.4,20.4,0.55,ellipse,4vvv,,679.97,332.78,12,12,,,1,ellipse,4vvv,,679.97,332.78,12,12,,,,,,,,,,,,,,,,,,,
X,n8-4-3-2,E287,4,8,4,3,2,,,,8,4,3,3,,,178.125,740,791.666666666667,0,694.6,325.96,1791.66666666667,1000,,,D96,,node,,1,1,symbol,OpenCircle,694.6,325.96,12,12,0 694.6 325.96 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,694.6,325.96,20.4,20.4,0.55,ellipse,4vvv,,694.6,325.96,12,12,,,1,ellipse,4vvv,,694.6,325.96,12,12,,,,,,,,,,,,,,,,,,,
X,n8-4-3-3,E288,4,8,4,3,3,,,,8,4,3,3,,,179.375,740,797.222222222222,0,709.37,319.46,1797.22222222222,1000,,,D96,,node,,1,1,symbol,OpenCircle,709.37,319.46,12,12,0 709.37 319.46 0 0 0 0 VCThingLabel  ,0.1,0,4vvv,,709.37,319.46,20.4,20.4,0.55,ellipse,4vvv,,709.37,319.46,12,12,,,1,ellipse,4vvv,,709.37,319.46,12,12,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,id,label,Level,L1,L2,L3,L4,L5,L6,,N1,N2,N3,N4,N5,N6,Angle,Radius,horiz,vert,hpos,ypos,hpos,ypos,Num,Num,parent,subparent,kind,classes,scale,oooOpacity,oookind,ooosymbol,ooox,oooy,ooow,oooh,labelParams,sssOpacity,ssskind,ssssymbol,sssstack,sssx,sssy,sssw,sssh,xxxOpacity,xxxkind,xxxsymbol,xxxstack,xxxx,xxxy,xxxw,xxxh,xxxLabel,xxxLabelParams,vvvOpacity,vvvkind,vvvsymbol,vvvstack,vvvx,vvvy,vvvw,vvvh,vvvLabel,vvvLabelParams,unoa,unob,linestyle,startKind,endKind,startOffsetX,startOffsetY,endOffsetX,endOffsetY,routing,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ATOn1,ATOn1,1,,,,,,,,,,,,,,,,,,,,,,,,A,,link,partof,2,,,,,,95,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,n1,PartOf,Ellipse,Ellipse,75,75,47.5,47.5,2point,,,,,,,
0,B1TOn1-1,B1TOn1-1,2,,,,,,,,,,,,,,,,,,,,,,,,B1,,link,partof,1.5,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1,n1-1,PartOf,Ellipse,Ellipse,47.5,47.5,30,30,2point,,,,,,,
0,C1TOn1-1-1,C1TOn1-1-1,3,,,,,,,,,,,,,,,,,,,,,,,,C1,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1,n1-1-1,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D1TOn1-1-1-1,D1TOn1-1-1-1,4,,,,,,,,,,,,,,,,,,,,,,,,D1,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D1,n1-1-1-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D1TOn1-1-1-2,D1TOn1-1-1-2,4,,,,,,,,,,,,,,,,,,,,,,,,D1,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D1,n1-1-1-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D1TOn1-1-1-3,D1TOn1-1-1-3,4,,,,,,,,,,,,,,,,,,,,,,,,D1,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D1,n1-1-1-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C1TOn1-1-2,C1TOn1-1-2,3,,,,,,,,,,,,,,,,,,,,,,,,C1,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1,n1-1-2,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D2TOn1-1-2-1,D2TOn1-1-2-1,4,,,,,,,,,,,,,,,,,,,,,,,,D2,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2,n1-1-2-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D2TOn1-1-2-2,D2TOn1-1-2-2,4,,,,,,,,,,,,,,,,,,,,,,,,D2,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2,n1-1-2-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D2TOn1-1-2-3,D2TOn1-1-2-3,4,,,,,,,,,,,,,,,,,,,,,,,,D2,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2,n1-1-2-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C1TOn1-1-3,C1TOn1-1-3,3,,,,,,,,,,,,,,,,,,,,,,,,C1,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1,n1-1-3,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D3TOn1-1-3-1,D3TOn1-1-3-1,4,,,,,,,,,,,,,,,,,,,,,,,,D3,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D3,n1-1-3-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D3TOn1-1-3-2,D3TOn1-1-3-2,4,,,,,,,,,,,,,,,,,,,,,,,,D3,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D3,n1-1-3-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D3TOn1-1-3-3,D3TOn1-1-3-3,4,,,,,,,,,,,,,,,,,,,,,,,,D3,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D3,n1-1-3-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,B1TOn1-2,B1TOn1-2,2,,,,,,,,,,,,,,,,,,,,,,,,B1,,link,partof,1.5,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1,n1-2,PartOf,Ellipse,Ellipse,47.5,47.5,30,30,2point,,,,,,,
0,C2TOn1-2-1,C2TOn1-2-1,3,,,,,,,,,,,,,,,,,,,,,,,,C2,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2,n1-2-1,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D4TOn1-2-1-1,D4TOn1-2-1-1,4,,,,,,,,,,,,,,,,,,,,,,,,D4,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D4,n1-2-1-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D4TOn1-2-1-2,D4TOn1-2-1-2,4,,,,,,,,,,,,,,,,,,,,,,,,D4,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D4,n1-2-1-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D4TOn1-2-1-3,D4TOn1-2-1-3,4,,,,,,,,,,,,,,,,,,,,,,,,D4,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D4,n1-2-1-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C2TOn1-2-2,C2TOn1-2-2,3,,,,,,,,,,,,,,,,,,,,,,,,C2,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2,n1-2-2,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
0,D5TOn1-2-2-1,D5TOn1-2-2-1,4,,,,,,,,,,,,,,,,,,,,,,,,D5,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D5,n1-2-2-1,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D5TOn1-2-2-2,D5TOn1-2-2-2,4,,,,,,,,,,,,,,,,,,,,,,,,D5,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D5,n1-2-2-2,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,D5TOn1-2-2-3,D5TOn1-2-2-3,4,,,,,,,,,,,,,,,,,,,,,,,,D5,,link,partof,0.4,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D5,n1-2-2-3,PartOf,Ellipse,Ellipse,17.5,17.5,6,6,2point,,,,,,,
0,C2TOn1-2-3,C2TOn1-2-3,3,,,,,,,,,,,,,,,,,,,,,,,,C2,,link,partof,0.7,,,,,,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2,n1-2-3,PartOf,Ellipse,Ellipse,30,30,17.5,17.5,2point,,,,,,,
